2018-03-01 13:28:03.114937 UTC | [experiment_2018_03_01_13_28_00_0001] Populating workers...
2018-03-01 13:28:05.238206 UTC | [experiment_2018_03_01_13_28_00_0001] Populated
2018-03-01 13:28:07.181110 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #0 | Training started
2018-03-01 13:28:07.395653 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #0 | Training finished
2018-03-01 13:28:07.395880 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #1 | Training started
2018-03-01 13:28:07.607511 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #1 | Training finished
2018-03-01 13:28:07.607734 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #2 | Training started
2018-03-01 13:28:07.814893 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #2 | Training finished
2018-03-01 13:28:07.815107 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #3 | Training started
2018-03-01 13:28:08.024140 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #3 | Training finished
2018-03-01 13:28:08.024372 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #4 | Training started
2018-03-01 13:28:08.232351 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #4 | Training finished
2018-03-01 13:28:08.232602 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #5 | Training started
2018-03-01 13:28:08.443958 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #5 | Training finished
2018-03-01 13:28:08.444178 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #6 | Training started
2018-03-01 13:28:08.654299 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #6 | Training finished
2018-03-01 13:28:08.654552 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #7 | Training started
2018-03-01 13:28:08.863734 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #7 | Training finished
2018-03-01 13:28:08.863954 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #8 | Training started
2018-03-01 13:28:09.074388 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #8 | Training finished
2018-03-01 13:28:09.074627 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #9 | Training started
2018-03-01 13:28:09.285035 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #9 | Training finished
2018-03-01 13:28:09.285276 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #10 | Training started
2018-03-01 13:28:45.457004 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #10 | Training finished
2018-03-01 13:28:45.457239 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #10 | Collecting samples for evaluation
2018-03-01 13:28:47.394528 UTC | -----------------------  ------------
2018-03-01 14:54:58.706931 UTC | MinReturn                 0
2018-03-01 14:54:58.707908 UTC | AverageEsReturn           0
2018-03-01 14:54:58.708783 UTC | StdEsReturn               0
2018-03-01 14:54:58.709692 UTC | MaxEsReturn               0
2018-03-01 14:54:58.710543 UTC | MinEsReturn               0
2018-03-01 14:54:58.711479 UTC | AverageDiscountedReturn   0
2018-03-01 14:54:58.712390 UTC | AverageQLoss              7.73333e-10
2018-03-01 14:54:58.713253 UTC | AveragePolicySurr         0.0183299
2018-03-01 14:54:58.714147 UTC | AverageQ                 -0.0183301
2018-03-01 14:54:58.714990 UTC | AverageAbsQ               0.0183301
2018-03-01 14:54:58.715829 UTC | AverageY                 -0.0183301
2018-03-01 14:54:58.716673 UTC | AverageAbsY               0.0183301
2018-03-01 14:54:58.717547 UTC | AverageAbsQYDiff          7.24291e-06
2018-03-01 14:54:58.718388 UTC | AverageAction             0.998761
2018-03-01 14:54:58.719215 UTC | PolicyRegParamNorm       26.3922
2018-03-01 14:54:58.720055 UTC | QFunRegParamNorm          7.93351
2018-03-01 14:54:58.720980 UTC | AverageForwardProgress    0
2018-03-01 14:54:58.721849 UTC | MaxForwardProgress        0
2018-03-01 14:54:58.722723 UTC | MinForwardProgress        0
2018-03-01 14:54:58.723568 UTC | StdForwardProgress        0
2018-03-01 14:54:58.724408 UTC | -----------------------  ------------
2018-03-01 14:54:58.725384 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #94 | Training started
2018-03-01 14:55:59.467291 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #94 | Training finished
2018-03-01 14:55:59.467567 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #94 | Collecting samples for evaluation
2018-03-01 14:56:01.972290 UTC | -----------------------  ------------
2018-03-01 14:56:01.973927 UTC | Epoch                    94
2018-03-01 14:56:01.974733 UTC | AverageReturn             0
2018-03-01 14:56:01.975500 UTC | StdReturn                 0
2018-03-01 14:56:01.976297 UTC | MaxReturn                 0
2018-03-01 14:56:01.977052 UTC | MinReturn                 0
2018-03-01 14:56:01.977838 UTC | AverageEsReturn           0
2018-03-01 14:56:01.978584 UTC | StdEsReturn               0
2018-03-01 14:56:01.979367 UTC | MaxEsReturn               0
2018-03-01 14:56:01.980152 UTC | MinEsReturn               0
2018-03-01 14:56:01.980978 UTC | AverageDiscountedReturn   0
2018-03-01 14:56:01.981788 UTC | AverageQLoss              7.86021e-10
2018-03-01 14:56:01.982558 UTC | AveragePolicySurr         0.0181473
2018-03-01 14:56:01.983407 UTC | AverageQ                 -0.0181475
2018-03-01 14:56:01.984201 UTC | AverageAbsQ               0.0181475
2018-03-01 14:56:01.985030 UTC | AverageY                 -0.0181475
2018-03-01 14:56:01.985818 UTC | AverageAbsY               0.0181475
2018-03-01 14:56:01.986606 UTC | AverageAbsQYDiff          7.34064e-06
2018-03-01 14:56:01.987421 UTC | AverageAction             0.998761
2018-03-01 14:56:01.988209 UTC | PolicyRegParamNorm       26.3922
2018-03-01 14:56:01.988998 UTC | QFunRegParamNorm          7.93351
2018-03-01 14:56:01.989990 UTC | AverageForwardProgress    0
2018-03-01 14:56:01.990789 UTC | MaxForwardProgress        0
2018-03-01 14:56:01.991596 UTC | MinForwardProgress        0
2018-03-01 14:56:01.992339 UTC | StdForwardProgress        0
2018-03-01 14:56:01.993128 UTC | -----------------------  ------------
2018-03-01 14:56:01.994213 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #95 | Training started
2018-03-01 14:57:02.589760 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #95 | Training finished
2018-03-01 14:57:02.590730 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #95 | Collecting samples for evaluation
2018-03-01 14:57:05.070165 UTC | -----------------------  ------------
2018-03-01 14:57:05.071851 UTC | Epoch                    95
2018-03-01 14:57:05.072662 UTC | AverageReturn             0
2018-03-01 14:57:05.073453 UTC | StdReturn                 0
2018-03-01 14:57:05.074282 UTC | MaxReturn                 0
2018-03-01 14:57:05.075100 UTC | MinReturn                 0
2018-03-01 14:57:05.075851 UTC | AverageEsReturn           0
2018-03-01 14:57:05.076559 UTC | StdEsReturn               0
2018-03-01 14:57:05.077318 UTC | MaxEsReturn               0
2018-03-01 14:57:05.078302 UTC | MinEsReturn               0
2018-03-01 14:57:05.079340 UTC | AverageDiscountedReturn   0
2018-03-01 14:57:05.080260 UTC | AverageQLoss              7.75243e-10
2018-03-01 14:57:05.081208 UTC | AveragePolicySurr         0.0179665
2018-03-01 14:57:05.082026 UTC | AverageQ                 -0.0179668
2018-03-01 14:57:05.082843 UTC | AverageAbsQ               0.0179668
2018-03-01 14:57:05.083852 UTC | AverageY                 -0.0179668
2018-03-01 14:57:05.084705 UTC | AverageAbsY               0.0179668
2018-03-01 14:57:05.086502 UTC | AverageAbsQYDiff          7.4668e-06
2018-03-01 14:57:05.087388 UTC | AverageAction             0.998761
2018-03-01 14:57:05.088245 UTC | PolicyRegParamNorm       26.3922
2018-03-01 14:57:05.089236 UTC | QFunRegParamNorm          7.93351
2018-03-01 14:57:05.090165 UTC | AverageForwardProgress    0
2018-03-01 14:57:05.091136 UTC | MaxForwardProgress        0
2018-03-01 14:57:05.092038 UTC | MinForwardProgress        0
2018-03-01 14:57:05.092866 UTC | StdForwardProgress        0
2018-03-01 14:57:05.093699 UTC | -----------------------  ------------
2018-03-01 14:57:05.094796 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #96 | Training started
2018-03-01 14:58:05.971361 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #96 | Training finished
2018-03-01 14:58:05.972313 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #96 | Collecting samples for evaluation
2018-03-01 14:58:08.472067 UTC | -----------------------  ------------
2018-03-01 14:58:08.473694 UTC | Epoch                    96
2018-03-01 14:58:08.474572 UTC | AverageReturn             0
2018-03-01 14:58:08.475395 UTC | StdReturn                 0
2018-03-01 14:58:08.476231 UTC | MaxReturn                 0
2018-03-01 14:58:08.477054 UTC | MinReturn                 0
2018-03-01 14:58:08.477918 UTC | AverageEsReturn           0
2018-03-01 14:58:08.478744 UTC | StdEsReturn               0
2018-03-01 14:58:08.479489 UTC | MaxEsReturn               0
2018-03-01 14:58:08.480222 UTC | MinEsReturn               0
2018-03-01 14:58:08.481003 UTC | AverageDiscountedReturn   0
2018-03-01 14:58:08.481816 UTC | AverageQLoss              1.12907e-09
2018-03-01 14:58:08.482665 UTC | AveragePolicySurr         0.0177877
2018-03-01 14:58:08.483542 UTC | AverageQ                 -0.0177878
2018-03-01 14:58:08.484307 UTC | AverageAbsQ               0.0177878
2018-03-01 14:58:08.485102 UTC | AverageY                 -0.0177878
2018-03-01 14:58:08.485809 UTC | AverageAbsY               0.0177878
2018-03-01 14:58:08.486563 UTC | AverageAbsQYDiff          1.04564e-05
2018-03-01 14:58:08.487591 UTC | AverageAction             0.998761
2018-03-01 14:58:08.488606 UTC | PolicyRegParamNorm       26.3922
2018-03-01 14:58:08.489521 UTC | QFunRegParamNorm          7.93351
2018-03-01 14:58:08.490825 UTC | AverageForwardProgress    0
2018-03-01 14:58:08.492427 UTC | MaxForwardProgress        0
2018-03-01 14:58:08.493382 UTC | MinForwardProgress        0
2018-03-01 14:58:08.494247 UTC | StdForwardProgress        0
2018-03-01 14:58:08.494912 UTC | -----------------------  ------------
2018-03-01 14:58:08.495943 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #97 | Training started
2018-03-01 14:59:09.376723 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #97 | Training finished
2018-03-01 14:59:09.377111 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #97 | Collecting samples for evaluation
2018-03-01 14:59:11.781689 UTC | -----------------------  ------------
2018-03-01 14:59:11.783275 UTC | Epoch                    97
2018-03-01 14:59:11.784392 UTC | AverageReturn             0
2018-03-01 14:59:11.785537 UTC | StdReturn                 0
2018-03-01 14:59:11.786444 UTC | MaxReturn                 0
2018-03-01 14:59:11.787378 UTC | MinReturn                 0
2018-03-01 14:59:11.788179 UTC | AverageEsReturn           0
2018-03-01 14:59:11.788985 UTC | StdEsReturn               0
2018-03-01 14:59:11.789859 UTC | MaxEsReturn               0
2018-03-01 14:59:11.790726 UTC | MinEsReturn               0
2018-03-01 14:59:11.792435 UTC | AverageDiscountedReturn   0
2018-03-01 14:59:11.793298 UTC | AverageQLoss              7.65954e-10
2018-03-01 14:59:11.794197 UTC | AveragePolicySurr         0.0176105
2018-03-01 14:59:11.795046 UTC | AverageQ                 -0.0176107
2018-03-01 14:59:11.795859 UTC | AverageAbsQ               0.0176107
2018-03-01 14:59:11.796671 UTC | AverageY                 -0.0176106
2018-03-01 14:59:11.797541 UTC | AverageAbsY               0.0176106
2018-03-01 14:59:11.798395 UTC | AverageAbsQYDiff          7.36788e-06
2018-03-01 14:59:11.799224 UTC | AverageAction             0.998761
2018-03-01 14:59:11.800098 UTC | PolicyRegParamNorm       26.3922
2018-03-01 14:59:11.800983 UTC | QFunRegParamNorm          7.93351
2018-03-01 14:59:11.801878 UTC | AverageForwardProgress    0
2018-03-01 14:59:11.802712 UTC | MaxForwardProgress        0
2018-03-01 14:59:11.803590 UTC | MinForwardProgress        0
2018-03-01 14:59:11.804486 UTC | StdForwardProgress        0
2018-03-01 14:59:11.804933 UTC | -----------------------  ------------
2018-03-01 14:59:11.806052 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #98 | Training started
2018-03-01 15:00:12.794752 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #98 | Training finished
2018-03-01 15:00:12.795674 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #98 | Collecting samples for evaluation
2018-03-01 15:00:15.332783 UTC | -----------------------  ------------
2018-03-01 15:00:15.334500 UTC | Epoch                    98
2018-03-01 15:00:15.335357 UTC | AverageReturn             0
2018-03-01 15:00:15.336127 UTC | StdReturn                 0
2018-03-01 15:00:15.336963 UTC | MaxReturn                 0
2018-03-01 15:00:15.337786 UTC | MinReturn                 0
2018-03-01 15:00:15.338593 UTC | AverageEsReturn           0
2018-03-01 15:00:15.339335 UTC | StdEsReturn               0
2018-03-01 15:00:15.340107 UTC | MaxEsReturn               0
2018-03-01 15:00:15.340924 UTC | MinEsReturn               0
2018-03-01 15:00:15.341750 UTC | AverageDiscountedReturn   0
2018-03-01 15:00:15.342455 UTC | AverageQLoss              8.07729e-10
2018-03-01 15:00:15.343148 UTC | AveragePolicySurr         0.0174351
2018-03-01 15:00:15.343869 UTC | AverageQ                 -0.0174353
2018-03-01 15:00:15.344727 UTC | AverageAbsQ               0.0174353
2018-03-01 15:00:15.345731 UTC | AverageY                 -0.0174352
2018-03-01 15:00:15.346728 UTC | AverageAbsY               0.0174352
2018-03-01 15:00:15.348039 UTC | AverageAbsQYDiff          7.42172e-06
2018-03-01 15:00:15.348855 UTC | AverageAction             0.998761
2018-03-01 15:00:15.349674 UTC | PolicyRegParamNorm       26.3922
2018-03-01 15:00:15.350523 UTC | QFunRegParamNorm          7.93351
2018-03-01 15:00:15.351414 UTC | AverageForwardProgress    0
2018-03-01 15:00:15.352287 UTC | MaxForwardProgress        0
2018-03-01 15:00:15.353195 UTC | MinForwardProgress        0
2018-03-01 15:00:15.354047 UTC | StdForwardProgress        0
2018-03-01 15:00:15.354859 UTC | -----------------------  ------------
2018-03-01 15:00:15.356015 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #99 | Training started
2018-03-01 15:01:16.272189 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #99 | Training finished
2018-03-01 15:01:16.273035 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #99 | Collecting samples for evaluation
2018-03-01 15:01:18.736315 UTC | -----------------------  ------------
2018-03-01 15:01:18.738143 UTC | Epoch                    99
2018-03-01 15:01:18.739020 UTC | AverageReturn             0
2018-03-01 15:01:18.739791 UTC | StdReturn                 0
2018-03-01 15:01:18.741491 UTC | MaxReturn                 0
2018-03-01 15:01:18.742348 UTC | MinReturn                 0
2018-03-01 15:01:18.743187 UTC | AverageEsReturn           0
2018-03-01 15:01:18.743917 UTC | StdEsReturn               0
2018-03-01 15:01:18.744597 UTC | MaxEsReturn               0
2018-03-01 15:01:18.745321 UTC | MinEsReturn               0
2018-03-01 15:01:18.747205 UTC | AverageDiscountedReturn   0
2018-03-01 15:01:18.748177 UTC | AverageQLoss              7.64258e-10
2018-03-01 15:01:18.749229 UTC | AveragePolicySurr         0.0172614
2018-03-01 15:01:18.750053 UTC | AverageQ                 -0.0172616
2018-03-01 15:01:18.750993 UTC | AverageAbsQ               0.0172616
2018-03-01 15:01:18.751856 UTC | AverageY                 -0.0172616
2018-03-01 15:01:18.752873 UTC | AverageAbsY               0.0172616
2018-03-01 15:01:18.753708 UTC | AverageAbsQYDiff          7.25712e-06
2018-03-01 15:01:18.754573 UTC | AverageAction             0.998761
2018-03-01 15:01:18.755433 UTC | PolicyRegParamNorm       26.3922
2018-03-01 15:01:18.756253 UTC | QFunRegParamNorm          7.93351
2018-03-01 15:01:18.757101 UTC | AverageForwardProgress    0
2018-03-01 15:01:18.757980 UTC | MaxForwardProgress        0
2018-03-01 15:01:18.758787 UTC | MinForwardProgress        0
2018-03-01 15:01:18.759588 UTC | StdForwardProgress        0
2018-03-01 15:01:18.760437 UTC | -----------------------  ------------
2018-03-01 15:01:18.761376 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #100 | Training started
2018-03-01 15:02:19.794515 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #100 | Training finished
2018-03-01 15:02:19.794766 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #100 | Collecting samples for evaluation
2018-03-01 15:02:22.258482 UTC | -----------------------  -------------
2018-03-01 15:02:22.260094 UTC | Epoch                    100
2018-03-01 15:02:22.260923 UTC | AverageReturn              0
2018-03-01 15:02:22.261721 UTC | StdReturn                  0
2018-03-01 15:02:22.262482 UTC | MaxReturn                  0
2018-03-01 15:02:22.263277 UTC | MinReturn                  0
2018-03-01 15:02:22.264061 UTC | AverageEsReturn            0
2018-03-01 15:02:22.264816 UTC | StdEsReturn                0
2018-03-01 15:02:22.265695 UTC | MaxEsReturn                0
2018-03-01 15:02:22.266466 UTC | MinEsReturn                0
2018-03-01 15:02:22.267206 UTC | AverageDiscountedReturn    0
2018-03-01 15:02:22.268038 UTC | AverageQLoss               7.54177e-10
2018-03-01 15:02:22.268791 UTC | AveragePolicySurr          0.0170895
2018-03-01 15:02:22.269613 UTC | AverageQ                  -0.0170897
2018-03-01 15:02:22.270419 UTC | AverageAbsQ                0.0170897
2018-03-01 15:02:22.271202 UTC | AverageY                  -0.0170897
2018-03-01 15:02:22.271957 UTC | AverageAbsY                0.0170897
2018-03-01 15:02:22.272721 UTC | AverageAbsQYDiff           7.12681e-06
2018-03-01 15:02:22.273566 UTC | AverageAction              0.998761
2018-03-01 15:02:22.274372 UTC | PolicyRegParamNorm        26.3922
2018-03-01 15:02:22.275128 UTC | QFunRegParamNorm           7.93351
2018-03-01 15:02:22.275949 UTC | AverageForwardProgress     0
2018-03-01 15:02:22.276753 UTC | MaxForwardProgress         0
2018-03-01 15:02:22.277592 UTC | MinForwardProgress         0
2018-03-01 15:02:22.278345 UTC | StdForwardProgress         0
2018-03-01 15:02:22.279141 UTC | -----------------------  -------------
2018-03-01 15:02:22.280209 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #101 | Training started
2018-03-01 15:03:23.473047 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #101 | Training finished
2018-03-01 15:03:23.473283 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #101 | Collecting samples for evaluation
2018-03-01 15:03:25.942959 UTC | -----------------------  -------------
2018-03-01 15:03:25.944661 UTC | Epoch                    101
2018-03-01 15:03:25.945521 UTC | AverageReturn              0
2018-03-01 15:03:25.946311 UTC | StdReturn                  0
2018-03-01 15:03:25.947133 UTC | MaxReturn                  0
2018-03-01 15:03:25.947852 UTC | MinReturn                  0
2018-03-01 15:03:25.948612 UTC | AverageEsReturn            0
2018-03-01 15:03:25.949345 UTC | StdEsReturn                0
2018-03-01 15:03:25.950307 UTC | MaxEsReturn                0
2018-03-01 15:03:25.951330 UTC | MinEsReturn                0
2018-03-01 15:03:25.952293 UTC | AverageDiscountedReturn    0
2018-03-01 15:03:25.953286 UTC | AverageQLoss               7.42523e-10
2018-03-01 15:03:25.954465 UTC | AveragePolicySurr          0.0169193
2018-03-01 15:03:25.955283 UTC | AverageQ                  -0.0169195
2018-03-01 15:03:25.956191 UTC | AverageAbsQ                0.0169195
2018-03-01 15:03:25.957131 UTC | AverageY                  -0.0169195
2018-03-01 15:03:25.957975 UTC | AverageAbsY                0.0169195
2018-03-01 15:03:25.958848 UTC | AverageAbsQYDiff           7.1334e-06
2018-03-01 15:03:25.960557 UTC | AverageAction              0.998761
2018-03-01 15:03:25.961424 UTC | PolicyRegParamNorm        26.3922
2018-03-01 15:03:25.962285 UTC | QFunRegParamNorm           7.93351
2018-03-01 15:03:25.963109 UTC | AverageForwardProgress     0
2018-03-01 15:03:25.963913 UTC | MaxForwardProgress         0
2018-03-01 15:03:25.964745 UTC | MinForwardProgress         0
2018-03-01 15:03:25.965616 UTC | StdForwardProgress         0
2018-03-01 15:03:25.966326 UTC | -----------------------  -------------
2018-03-01 15:03:25.967481 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #102 | Training started
2018-03-01 15:04:26.549430 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #102 | Training finished
2018-03-01 15:04:26.550360 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #102 | Collecting samples for evaluation
2018-03-01 15:04:29.063429 UTC | -----------------------  -------------
2018-03-01 15:04:29.065194 UTC | Epoch                    102
2018-03-01 15:04:29.066071 UTC | AverageReturn              0
2018-03-01 15:04:29.066883 UTC | StdReturn                  0
2018-03-01 15:04:29.067659 UTC | MaxReturn                  0
2018-03-01 15:04:29.068446 UTC | MinReturn                  0
2018-03-01 15:04:29.069295 UTC | AverageEsReturn            0
2018-03-01 15:04:29.070140 UTC | StdEsReturn                0
2018-03-01 15:04:29.070902 UTC | MaxEsReturn                0
2018-03-01 15:04:29.071653 UTC | MinEsReturn                0
2018-03-01 15:04:29.072439 UTC | AverageDiscountedReturn    0
2018-03-01 15:04:29.073291 UTC | AverageQLoss               7.45029e-10
2018-03-01 15:04:29.074072 UTC | AveragePolicySurr          0.0167508
2018-03-01 15:04:29.074846 UTC | AverageQ                  -0.016751
2018-03-01 15:04:29.075644 UTC | AverageAbsQ                0.016751
2018-03-01 15:04:29.076396 UTC | AverageY                  -0.016751
2018-03-01 15:04:29.077157 UTC | AverageAbsY                0.016751
2018-03-01 15:04:29.077929 UTC | AverageAbsQYDiff           7.17931e-06
2018-03-01 15:04:29.078754 UTC | AverageAction              0.998761
2018-03-01 15:04:29.079559 UTC | PolicyRegParamNorm        26.3922
2018-03-01 15:04:29.080396 UTC | QFunRegParamNorm           7.93351
2018-03-01 15:04:29.081224 UTC | AverageForwardProgress     0
2018-03-01 15:04:29.082008 UTC | MaxForwardProgress         0
2018-03-01 15:04:29.082821 UTC | MinForwardProgress         0
2018-03-01 15:04:29.083619 UTC | StdForwardProgress         0
2018-03-01 15:04:29.084424 UTC | -----------------------  -------------
2018-03-01 15:04:29.085515 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #103 | Training started
2018-03-01 15:05:29.724245 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #103 | Training finished
2018-03-01 15:05:29.725292 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #103 | Collecting samples for evaluation
